Fecha	Temperatura (K)	Humedad (%)	Presion (Pa)	Device ID
2025-12-02 17:07:58	295.62	58.72	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:58	295.62	58.73	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:57	295.61	58.71	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:57	295.62	58.72	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:56	295.62	58.7	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:56	295.61	58.71	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:55	295.62	58.7	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:55	295.62	58.7	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:54	295.62	58.7	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:54	295.62	58.7	81447	24:D7:EB:59:2E:30
2025-12-02 17:07:53	295.62	58.7	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:52	295.62	58.7	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:52	295.62	58.71	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:51	295.62	58.7	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:51	295.62	58.7	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:50	295.62	58.7	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:50	295.62	58.7	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:49	295.62	58.71	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:49	295.62	58.7	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:48	295.62	58.72	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:48	295.62	58.72	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:47	295.62	58.72	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:47	295.62	58.72	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:46	295.63	58.71	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:46	295.62	58.72	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:45	295.63	58.72	81448	24:D7:EB:59:2E:30
2025-12-02 17:07:45	295.62	58.72	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:44	295.62	58.72	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:43	295.62	58.71	81448	24:D7:EB:59:2E:30
2025-12-02 17:07:43	295.63	58.71	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:42	295.62	58.72	81441	24:D7:EB:59:2E:30
2025-12-02 17:07:42	295.62	58.71	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:41	295.62	58.72	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:41	295.62	58.72	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:40	295.62	58.71	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:40	295.62	58.71	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:39	295.62	58.71	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:39	295.62	58.71	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:38	295.62	58.7	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:38	295.62	58.69	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:37	295.62	58.7	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:37	295.62	58.7	81447	24:D7:EB:59:2E:30
2025-12-02 17:07:36	295.62	58.7	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:35	295.62	58.7	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:35	295.63	58.7	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:34	295.62	58.7	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:34	295.62	58.7	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:33	295.62	58.7	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:33	295.62	58.7	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:32	295.62	58.7	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:32	295.62	58.69	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:31	295.62	58.69	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:31	295.62	58.7	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:30	295.62	58.69	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:30	295.62	58.7	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:29	295.62	58.68	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:29	295.62	58.68	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:28	295.62	58.68	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:28	295.62	58.67	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:27	295.61	58.67	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:26	295.62	58.67	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:26	295.62	58.67	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:25	295.62	58.67	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:25	295.62	58.66	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:24	295.63	58.65	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:24	295.62	58.66	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:23	295.62	58.64	81441	24:D7:EB:59:2E:30
2025-12-02 17:07:23	295.62	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:07:22	295.62	58.64	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:22	295.62	58.66	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:21	295.62	58.67	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:21	295.62	58.65	81438	24:D7:EB:59:2E:30
2025-12-02 17:07:20	295.62	58.69	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:20	295.62	58.68	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:19	295.63	58.69	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:18	295.62	58.7	81440	24:D7:EB:59:2E:30
2025-12-02 17:07:18	295.62	58.69	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:17	295.62	58.7	81441	24:D7:EB:59:2E:30
2025-12-02 17:07:17	295.62	58.7	81441	24:D7:EB:59:2E:30
2025-12-02 17:07:16	295.62	58.7	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:16	295.62	58.7	81441	24:D7:EB:59:2E:30
2025-12-02 17:07:15	295.62	58.69	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:15	295.62	58.7	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:14	295.62	58.68	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:14	295.63	58.68	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:13	295.62	58.68	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:13	295.62	58.68	81441	24:D7:EB:59:2E:30
2025-12-02 17:07:12	295.62	58.68	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:12	295.63	58.67	81444	24:D7:EB:59:2E:30
2025-12-02 17:07:11	295.62	58.68	81440	24:D7:EB:59:2E:30
2025-12-02 17:07:11	295.63	58.68	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:10	295.63	58.67	81445	24:D7:EB:59:2E:30
2025-12-02 17:07:09	295.62	58.67	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:09	295.62	58.67	81440	24:D7:EB:59:2E:30
2025-12-02 17:07:08	295.63	58.66	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:08	295.62	58.67	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:07	295.62	58.63	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:07	295.62	58.64	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:06	295.64	58.64	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:06	295.63	58.64	81446	24:D7:EB:59:2E:30
2025-12-02 17:07:05	295.63	58.62	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:05	295.63	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:04	295.63	58.62	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:04	295.63	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:03	295.62	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:03	295.63	58.62	81440	24:D7:EB:59:2E:30
2025-12-02 17:07:02	295.62	58.62	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:02	295.62	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:07:01	295.62	58.62	81443	24:D7:EB:59:2E:30
2025-12-02 17:07:00	295.62	58.6	81441	24:D7:EB:59:2E:30
2025-12-02 17:07:00	295.62	58.61	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:59	295.62	58.6	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:59	295.63	58.6	81445	24:D7:EB:59:2E:30
2025-12-02 17:06:58	295.62	58.58	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:58	295.62	58.59	81438	24:D7:EB:59:2E:30
2025-12-02 17:06:57	295.62	58.57	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:57	295.62	58.56	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:56	295.62	58.54	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:56	295.62	58.55	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:55	295.62	58.53	81445	24:D7:EB:59:2E:30
2025-12-02 17:06:55	295.62	58.54	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:54	295.62	58.52	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:54	295.63	58.52	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:53	295.62	58.52	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:52	295.62	58.53	81445	24:D7:EB:59:2E:30
2025-12-02 17:06:52	295.62	58.53	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:51	295.62	58.55	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:51	295.62	58.54	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:50	295.62	58.6	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:50	295.62	58.58	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:49	295.62	58.63	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:49	295.62	58.61	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:48	295.62	58.66	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:48	295.63	58.65	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:47	295.63	58.66	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:47	295.62	58.66	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:46	295.62	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:46	295.62	58.66	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:45	295.62	58.64	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:45	295.62	58.64	81438	24:D7:EB:59:2E:30
2025-12-02 17:06:44	295.62	58.63	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:43	295.63	58.62	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:43	295.63	58.64	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:42	295.63	58.61	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:42	295.63	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:41	295.62	58.6	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:41	295.62	58.6	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:40	295.63	58.58	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:40	295.63	58.59	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:39	295.63	58.57	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:39	295.63	58.58	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:38	295.62	58.53	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:38	295.63	58.54	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:37	295.63	58.5	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:37	295.63	58.52	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:36	295.63	58.49	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:35	295.63	58.48	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:35	295.63	58.49	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:34	295.63	58.47	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:34	295.63	58.47	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:33	295.63	58.46	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:33	295.63	58.47	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:32	295.63	58.45	81438	24:D7:EB:59:2E:30
2025-12-02 17:06:32	295.63	58.46	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:31	295.64	58.44	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:31	295.63	58.46	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:30	295.63	58.46	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:30	295.63	58.46	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:29	295.63	58.47	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:29	295.63	58.47	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:28	295.63	58.47	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:28	295.63	58.47	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:27	295.63	58.48	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:26	295.63	58.49	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:26	295.63	58.48	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:25	295.62	58.5	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:25	295.63	58.5	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:24	295.63	58.52	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:24	295.63	58.51	81438	24:D7:EB:59:2E:30
2025-12-02 17:06:23	295.63	58.53	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:23	295.63	58.52	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:22	295.63	58.56	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:22	295.63	58.55	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:21	295.63	58.59	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:21	295.64	58.58	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:20	295.63	58.61	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:20	295.63	58.6	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:19	295.64	58.62	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:18	295.63	58.68	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:18	295.63	58.66	81438	24:D7:EB:59:2E:30
2025-12-02 17:06:17	295.64	58.71	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:17	295.64	58.69	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:16	295.64	58.75	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:16	295.64	58.74	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:15	295.64	58.78	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:15	295.64	58.77	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:14	295.64	58.79	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:14	295.64	58.78	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:13	295.64	58.79	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:13	295.64	58.79	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:12	295.64	58.79	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:12	295.64	58.8	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:11	295.64	58.78	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:11	295.64	58.79	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:10	295.65	58.78	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:09	295.65	58.78	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:09	295.64	58.78	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:08	295.64	58.77	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:08	295.64	58.77	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:07	295.64	58.78	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:07	295.64	58.77	81443	24:D7:EB:59:2E:30
2025-12-02 17:06:06	295.64	58.78	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:06	295.64	58.78	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:05	295.64	58.77	81439	24:D7:EB:59:2E:30
2025-12-02 17:06:05	295.64	58.77	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:04	295.64	58.77	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:04	295.64	58.77	81442	24:D7:EB:59:2E:30
2025-12-02 17:06:03	295.64	58.76	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:03	295.64	58.76	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:02	295.64	58.75	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:02	295.64	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:06:01	295.64	58.75	81438	24:D7:EB:59:2E:30
2025-12-02 17:06:00	295.64	58.74	81440	24:D7:EB:59:2E:30
2025-12-02 17:06:00	295.64	58.75	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:59	295.64	58.73	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:59	295.64	58.74	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:58	295.65	58.74	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:58	295.64	58.73	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:57	295.64	58.71	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:57	295.65	58.73	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:56	295.64	58.71	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:56	295.64	58.71	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:55	295.65	58.68	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:55	295.65	58.7	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:54	295.65	58.67	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:54	295.65	58.68	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:53	295.65	58.66	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:52	295.65	58.65	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:52	295.65	58.65	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:51	295.65	58.64	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:51	295.65	58.64	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:50	295.65	58.61	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:50	295.65	58.63	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:49	295.65	58.62	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:49	295.65	58.61	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:48	295.65	58.6	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:48	295.65	58.6	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:47	295.65	58.6	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:47	295.65	58.6	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:46	295.65	58.6	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:46	295.65	58.62	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:45	295.65	58.6	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:45	295.65	58.6	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:44	295.65	58.6	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:43	295.65	58.6	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:43	295.65	58.6	81435	24:D7:EB:59:2E:30
2025-12-02 17:05:42	295.65	58.6	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:42	295.65	58.6	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:41	295.65	58.6	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:41	295.65	58.6	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:40	295.65	58.6	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:40	295.65	58.6	81436	24:D7:EB:59:2E:30
2025-12-02 17:05:39	295.65	58.6	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:39	295.65	58.6	81436	24:D7:EB:59:2E:30
2025-12-02 17:05:38	295.65	58.6	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:38	295.65	58.62	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:37	295.65	58.62	81436	24:D7:EB:59:2E:30
2025-12-02 17:05:37	295.66	58.6	81444	24:D7:EB:59:2E:30
2025-12-02 17:05:36	295.65	58.62	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:35	295.66	58.62	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:35	295.65	58.62	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:34	295.65	58.62	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:34	295.65	58.63	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:33	295.65	58.63	81442	24:D7:EB:59:2E:30
2025-12-02 17:05:33	295.65	58.63	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:32	295.65	58.64	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:32	295.65	58.64	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:31	295.65	58.65	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:31	295.65	58.65	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:30	295.65	58.66	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:30	295.66	58.66	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:29	295.66	58.66	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:29	295.65	58.65	81435	24:D7:EB:59:2E:30
2025-12-02 17:05:28	295.65	58.66	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:28	295.66	58.66	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:27	295.66	58.67	81442	24:D7:EB:59:2E:30
2025-12-02 17:05:26	295.66	58.69	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:26	295.66	58.68	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:25	295.65	58.72	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:25	295.65	58.71	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:24	295.66	58.74	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:24	295.65	58.73	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:23	295.66	58.75	81442	24:D7:EB:59:2E:30
2025-12-02 17:05:23	295.66	58.74	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:22	295.66	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:22	295.65	58.76	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:21	295.66	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:21	295.66	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:20	295.66	58.75	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:20	295.66	58.76	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:19	295.66	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:18	295.65	58.76	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:18	295.65	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:17	295.66	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:17	295.65	58.76	81442	24:D7:EB:59:2E:30
2025-12-02 17:05:16	295.65	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:16	295.66	58.76	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:15	295.66	58.76	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:15	295.66	58.76	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:14	295.66	58.76	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:14	295.66	58.76	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:13	295.66	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:13	295.66	58.75	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:12	295.66	58.75	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:12	295.66	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:11	295.67	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:11	295.66	58.75	81437	24:D7:EB:59:2E:30
2025-12-02 17:05:10	295.66	58.75	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:09	295.67	58.74	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:09	295.66	58.74	81442	24:D7:EB:59:2E:30
2025-12-02 17:05:08	295.66	58.75	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:08	295.66	58.75	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:07	295.66	58.74	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:07	295.66	58.74	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:06	295.66	58.75	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:06	295.66	58.75	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:05	295.66	58.74	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:05	295.66	58.74	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:04	295.66	58.73	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:04	295.66	58.75	81440	24:D7:EB:59:2E:30
2025-12-02 17:05:03	295.66	58.74	81438	24:D7:EB:59:2E:30
2025-12-02 17:05:03	295.66	58.74	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:02	295.66	58.74	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:01	295.66	58.73	81441	24:D7:EB:59:2E:30
2025-12-02 17:05:01	295.66	58.74	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:00	295.66	58.73	81439	24:D7:EB:59:2E:30
2025-12-02 17:05:00	295.66	58.73	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:59	295.67	58.74	81443	24:D7:EB:59:2E:30
2025-12-02 17:04:59	295.66	58.73	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:58	295.66	58.72	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:58	295.66	58.74	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:57	295.66	58.72	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:57	295.66	58.72	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:56	295.66	58.72	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:56	295.66	58.72	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:55	295.66	58.71	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:55	295.67	58.72	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:54	295.67	58.72	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:54	295.66	58.73	81438	24:D7:EB:59:2E:30
2025-12-02 17:04:53	295.66	58.72	81436	24:D7:EB:59:2E:30
2025-12-02 17:04:52	295.66	58.72	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:52	295.66	58.72	81439	24:D7:EB:59:2E:30
2025-12-02 17:04:51	295.66	58.71	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:51	295.67	58.71	81441	24:D7:EB:59:2E:30
2025-12-02 17:04:50	295.67	58.72	81442	24:D7:EB:59:2E:30
2025-12-02 17:04:50	295.66	58.72	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:49	295.66	58.72	81440	24:D7:EB:59:2E:30
2025-12-02 17:04:49	295.66	58.7	81440	24:D7:EB:59:2E:30
