Fecha,Temperatura (K),Humedad (%),Presion (Pa),MAC Address,Alias
2025-12-03 15:02:53,294.49,61.12,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:02:53,294.49,61.12,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:02:54,294.49,61.12,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:02:54,294.49,61.12,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:02:55,294.49,61.12,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:02:55,294.49,61.12,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:02:56,294.50,61.12,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:02:56,294.49,61.12,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:02:57,294.49,61.12,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:02:57,294.49,61.14,81596,24:D7:EB:59:2E:30,---
2025-12-03 15:02:58,294.49,61.11,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:02:58,294.49,61.11,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:02:59,294.49,61.12,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:02:59,294.49,61.12,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:00,294.50,61.11,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:01,294.50,61.12,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:01,294.49,61.12,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:02,294.49,61.12,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:02,294.50,61.11,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:03,294.50,61.11,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:03,294.49,61.11,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:04,294.50,61.11,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:04,294.50,61.11,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:05,294.50,61.11,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:05,294.50,61.11,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:06,294.50,61.11,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:06,294.50,61.11,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:03:07,294.49,61.11,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:03:07,294.50,61.11,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:08,294.50,61.1,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:08,294.50,61.11,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:09,294.50,61.1,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:09,294.49,61.11,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:10,294.50,61.1,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:11,294.50,61.1,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:11,294.50,61.1,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:12,294.50,61.1,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:12,294.51,61.1,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:13,294.50,61.1,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:13,294.51,61.1,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:14,294.51,61.1,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:14,294.51,61.1,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:15,294.51,61.1,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:15,294.51,61.1,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:16,294.51,61.1,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:16,294.51,61.09,81595,24:D7:EB:59:2E:30,---
2025-12-03 15:03:17,294.51,61.09,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:17,294.51,61.09,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:18,294.51,61.1,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:19,294.51,61.09,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:19,294.51,61.09,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:20,294.52,61.09,81597,24:D7:EB:59:2E:30,---
2025-12-03 15:03:20,294.51,61.09,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:21,294.52,61.08,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:21,294.51,61.08,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:22,294.52,61.08,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:22,294.52,61.08,81595,24:D7:EB:59:2E:30,---
2025-12-03 15:03:23,294.51,61.08,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:23,294.51,61.07,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:24,294.51,61.07,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:24,294.51,61.08,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:25,294.51,61.07,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:25,294.51,61.07,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:26,294.51,61.06,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:26,294.51,61.07,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:27,294.51,61.07,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:28,294.51,61.06,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:28,294.51,61.06,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:29,294.51,61.05,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:29,294.51,61.05,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:30,294.51,61.06,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:30,294.51,61.06,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:31,294.51,61.06,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:31,294.51,61.06,81595,24:D7:EB:59:2E:30,---
2025-12-03 15:03:32,294.51,61.07,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:32,294.51,61.06,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:33,294.51,61.06,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:33,294.51,61.07,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:34,294.51,61.06,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:34,294.51,61.06,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:35,294.51,61.06,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:36,294.52,61.06,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:36,294.52,61.06,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:37,294.51,61.06,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:37,294.51,61.05,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:38,294.51,61.06,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:38,294.51,61.06,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:39,294.51,61.05,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:39,294.51,61.05,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:40,294.51,61.05,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:40,294.52,61.06,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:41,294.52,61.05,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:41,294.51,61.04,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:42,294.52,61.05,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:03:42,294.51,61.04,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:43,294.51,61.04,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:43,294.52,61.05,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:44,294.52,61.05,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:45,294.52,61.04,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:45,294.52,61.05,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:46,294.52,61.04,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:46,294.51,61.05,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:47,294.51,61.04,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:47,294.52,61.05,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:48,294.52,61.04,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:48,294.52,61.04,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:49,294.52,61.05,81595,24:D7:EB:59:2E:30,---
2025-12-03 15:03:49,294.52,61.05,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:50,294.52,61.05,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:50,294.52,61.04,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:51,294.52,61.04,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:51,294.52,61.05,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:52,294.52,61.04,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:03:53,294.53,61.04,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:03:53,294.52,61.05,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:54,294.52,61.05,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:54,294.52,61.04,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:55,294.52,61.04,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:55,294.52,61.04,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:56,294.52,61.04,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:56,294.52,61.04,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:03:57,294.52,61.04,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:03:57,294.52,61.03,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:58,294.52,61.04,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:03:58,294.52,61.03,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:03:59,294.52,61.04,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:03:59,294.53,61.04,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:00,294.52,61.03,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:00,294.52,61.03,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:01,294.52,61.03,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:02,294.52,61.03,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:02,294.52,61.03,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:03,294.52,61.04,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:03,294.53,61.04,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:04,294.53,61.03,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:04,294.53,61.04,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:05,294.54,61.03,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:04:05,294.54,61.04,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:06,294.53,61.03,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:06,294.53,61.03,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:07,294.53,61.03,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:07,294.53,61.03,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:08,294.53,61.03,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:08,294.53,61.03,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:09,294.53,61.03,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:10,294.53,61.03,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:10,294.53,61.03,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:11,294.53,61.03,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:11,294.53,61.03,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:12,294.53,61.03,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:04:12,294.53,61.03,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:13,294.53,61.03,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:13,294.54,61.03,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:14,294.53,61.03,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:14,294.53,61.03,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:04:15,294.53,61.03,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:15,294.53,61.03,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:16,294.53,61.02,81593,24:D7:EB:59:2E:30,---
2025-12-03 15:04:16,294.53,61.02,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:17,294.53,61.02,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:17,294.54,61.02,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:18,294.53,61.03,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:19,294.54,61.02,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:19,294.53,61.02,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:20,294.53,61.02,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:20,294.54,61.02,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:21,294.54,61.02,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:21,294.54,61.02,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:22,294.53,61.02,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:22,294.54,61.01,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:23,294.54,61.01,81595,24:D7:EB:59:2E:30,---
2025-12-03 15:04:23,294.54,61.01,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:24,294.54,61.01,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:24,294.54,61.02,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:25,294.54,61.02,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:25,294.54,61.01,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:26,294.54,61.01,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:26,294.54,61.01,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:27,294.54,61.02,81594,24:D7:EB:59:2E:30,---
2025-12-03 15:04:28,294.55,61.01,81595,24:D7:EB:59:2E:30,---
2025-12-03 15:04:28,294.54,61.01,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:29,294.54,61.01,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:29,294.54,61.01,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:30,294.54,61.01,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:30,294.54,61.0,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:31,294.54,61.01,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:31,294.54,61.01,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:32,294.55,61.01,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:32,294.54,61.01,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:33,294.55,61.01,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:33,294.55,61.0,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:34,294.55,61.0,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:34,294.55,61.0,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:35,294.55,60.99,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:36,294.55,61.0,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:36,294.55,61.01,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:37,294.54,61.0,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:37,294.56,61.0,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:38,294.56,61.0,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:38,294.55,61.0,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:39,294.55,61.0,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:04:39,294.55,61.0,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:40,294.56,61.0,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:40,294.56,61.0,81591,24:D7:EB:59:2E:30,---
2025-12-03 15:04:41,294.55,61.0,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:41,294.55,61.0,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:42,294.55,61.0,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:42,294.55,60.99,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:43,294.56,61.0,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:04:43,294.56,61.01,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:44,294.56,60.99,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:45,294.56,61.0,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:04:45,294.56,61.0,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:46,294.56,60.99,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:46,294.56,60.99,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:47,294.56,60.99,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:47,294.56,61.0,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:48,294.56,60.99,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:48,294.56,61.0,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:04:49,294.56,61.0,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:49,294.57,61.0,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:50,294.56,61.0,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:50,294.56,61.0,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:51,294.56,61.0,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:51,294.57,61.0,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:52,294.57,61.0,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:04:53,294.56,61.01,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:53,294.57,61.01,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:04:54,294.57,61.02,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:54,294.57,61.02,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:04:55,294.57,61.01,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:55,294.56,61.02,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:04:56,294.56,61.01,81595,24:D7:EB:59:2E:30,---
2025-12-03 15:04:56,294.56,61.0,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:57,294.56,61.01,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:57,294.56,61.0,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:04:58,294.56,60.99,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:04:58,294.56,60.99,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:59,294.56,60.99,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:04:59,294.56,60.99,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:05:00,294.56,60.98,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:00,294.56,61.0,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:05:01,294.56,60.99,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:05:02,294.58,61.0,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:05:02,294.56,60.99,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:03,294.57,60.99,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:03,294.56,60.99,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:04,294.56,60.99,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:04,294.57,60.99,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:05:05,294.56,60.98,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:05:05,294.57,60.98,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:05:06,294.56,60.98,81589,24:D7:EB:59:2E:30,---
2025-12-03 15:05:06,294.57,60.99,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:05:07,294.56,60.98,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:07,294.57,60.97,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:05:08,294.57,60.97,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:05:08,294.57,60.97,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:05:09,294.56,60.95,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:10,294.56,60.95,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:05:10,294.57,60.95,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:05:11,294.57,60.95,81590,24:D7:EB:59:2E:30,---
2025-12-03 15:05:11,294.57,60.95,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:05:12,294.57,60.97,81582,24:D7:EB:59:2E:30,---
2025-12-03 15:05:12,294.57,60.97,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:13,294.57,60.97,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:13,294.57,60.96,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:05:14,294.57,60.95,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:14,294.57,60.96,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:05:15,294.57,60.96,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:15,294.57,60.95,81582,24:D7:EB:59:2E:30,---
2025-12-03 15:05:16,294.57,60.97,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:16,294.57,60.97,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:17,294.58,60.96,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:17,294.57,60.95,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:05:18,294.57,60.97,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:19,294.57,60.96,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:05:19,294.58,60.97,81592,24:D7:EB:59:2E:30,---
2025-12-03 15:05:20,294.57,60.97,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:05:20,294.57,60.96,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:21,294.57,60.95,81588,24:D7:EB:59:2E:30,---
2025-12-03 15:05:21,294.57,60.96,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:22,294.58,60.96,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:05:22,294.58,60.96,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:23,294.57,60.97,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:05:23,294.57,60.96,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:05:24,294.57,60.96,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:05:24,294.58,60.96,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:05:25,294.57,60.94,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:25,294.57,60.96,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:05:26,294.57,60.96,81582,24:D7:EB:59:2E:30,---
2025-12-03 15:05:26,294.58,60.97,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:05:27,294.57,60.96,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:28,294.58,60.97,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:28,294.58,60.96,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:05:29,294.57,60.97,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:29,294.58,60.98,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:05:30,294.58,60.98,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:05:30,294.58,60.97,81581,24:D7:EB:59:2E:30,---
2025-12-03 15:05:31,294.58,60.97,81582,24:D7:EB:59:2E:30,---
2025-12-03 15:05:31,294.58,60.97,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:05:32,294.58,60.98,81584,24:D7:EB:59:2E:30,---
2025-12-03 15:05:32,294.58,60.97,81582,24:D7:EB:59:2E:30,---
2025-12-03 15:05:33,294.58,60.98,81586,24:D7:EB:59:2E:30,---
2025-12-03 15:05:33,294.58,60.99,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:34,294.58,60.98,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:34,294.58,60.98,81582,24:D7:EB:59:2E:30,---
2025-12-03 15:05:35,294.58,60.97,81585,24:D7:EB:59:2E:30,---
2025-12-03 15:05:36,294.58,60.98,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:05:36,294.58,60.97,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:05:37,294.58,60.96,81583,24:D7:EB:59:2E:30,---
2025-12-03 15:05:37,294.58,60.98,81587,24:D7:EB:59:2E:30,---
2025-12-03 15:05:38,294.58,60.98,81585,24:D7:EB:59:2E:30,---
2025-12-03 16:13:59,295.13,58.69,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:13:59,295.12,58.69,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:00,295.12,58.69,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:00,295.12,58.68,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:01,295.12,58.68,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:01,295.13,58.67,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:14:02,295.13,58.67,81556,24:D7:EB:59:2E:30,---
2025-12-03 16:14:02,295.12,58.67,81550,24:D7:EB:59:2E:30,---
2025-12-03 16:14:03,295.13,58.68,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:03,295.12,58.67,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:04,295.13,58.66,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:04,295.12,58.67,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:05,295.13,58.66,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:06,295.13,58.66,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:06,295.13,58.67,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:07,295.13,58.67,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:07,295.13,58.68,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:08,295.13,58.68,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:08,295.13,58.68,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:09,295.12,58.67,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:14:09,295.14,58.67,81555,24:D7:EB:59:2E:30,---
2025-12-03 16:14:10,295.13,58.68,81554,24:D7:EB:59:2E:30,---
2025-12-03 16:14:10,295.13,58.67,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:11,295.13,58.67,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:11,295.13,58.68,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:12,295.13,58.66,81552,24:D7:EB:59:2E:30,---
2025-12-03 16:14:12,295.13,58.66,81553,24:D7:EB:59:2E:30,---
2025-12-03 16:14:13,295.14,58.64,81554,24:D7:EB:59:2E:30,---
